index,pragmatic_score,word,visit_count,wordpair,product
8305,8.096385354627281e-05,press,0,comprehension-understood,0.0
8318,7.947851190507338e-05,pretzels,0,comprehension-understood,0.0
8317,7.961792366767137e-05,pretzel,0,comprehension-understood,0.0
1418,8.138921118106233e-05,bun,0,comprehension-understood,0.0
8315,8.219667414617639e-05,pretentious,0,comprehension-understood,0.0
8314,8.245121929056684e-05,pretense,0,comprehension-understood,0.0
8313,8.054294494426322e-05,pretending,0,comprehension-understood,0.0
8312,8.08073665960209e-05,pretender,0,comprehension-understood,0.0
8311,8.121881560603932e-05,pretend,0,comprehension-understood,0.0
8310,8.343150681704719e-05,presume,0,comprehension-understood,0.0
8309,8.626616105858477e-05,prestigious,0,comprehension-understood,0.0
8308,8.435954360904715e-05,prestige,0,comprehension-understood,0.0
8304,8.138853751265322e-05,presidential,0,comprehension-understood,0.0
8290,8.680353142920682e-05,preparation,0,comprehension-understood,0.0
1420,7.831612052228192e-05,bundle,0,comprehension-understood,0.0
8302,8.215620932414538e-05,preserve,0,comprehension-understood,0.0
8301,8.116283064158265e-05,preservation,0,comprehension-understood,0.0
1421,8.070192948983942e-05,bungalow,0,comprehension-understood,0.0
8299,8.478728321804098e-05,presentation,0,comprehension-understood,0.0
1422,7.981008915068214e-05,bunk,0,comprehension-understood,0.0
1423,7.996553084436982e-05,bunkbed,0,comprehension-understood,0.0
8296,8.12979123697883e-05,prescription,0,comprehension-understood,0.0
8294,8.668445342003536e-05,preppy,0,comprehension-understood,0.0
8293,8.472191407571217e-05,preposition,0,comprehension-understood,0.0
1424,8.069092489741537e-05,bunker,0,comprehension-understood,0.0
8118,7.956665084027252e-05,pod,0,comprehension-understood,0.0
8116,7.997125136246155e-05,pocket,0,comprehension-understood,0.0
8912,8.151979837416168e-05,replica,0,comprehension-understood,0.0
1536,8.119220495695191e-05,candidate,0,comprehension-understood,0.0
1538,8.095362428411862e-05,candles,0,comprehension-understood,0.0
7945,8.014035992848779e-05,photosynthesis,0,comprehension-understood,0.0
7943,8.01899691858523e-05,photos,0,comprehension-understood,0.0
7942,8.01497435311377e-05,photography,0,comprehension-understood,0.0
7941,7.987269815687405e-05,photographer,0,comprehension-understood,0.0
7940,8.087396627873251e-05,photograph,0,comprehension-understood,0.0
7939,8.158776678069444e-05,photocopy,0,comprehension-understood,0.0
7938,8.088064660972762e-05,photocopier,0,comprehension-understood,0.0
1542,8.055418616176283e-05,cane,0,comprehension-understood,0.0
7933,8.176338276954824e-05,phobia,0,comprehension-understood,0.0
7932,8.138238047070426e-05,phlegm,0,comprehension-understood,0.0
1544,7.95374967209799e-05,canister,0,comprehension-understood,0.0
1545,8.065588992867203e-05,cannabis,0,comprehension-understood,0.0
7929,8.368533715777652e-05,philanthropy,0,comprehension-understood,0.0
7927,8.09754383583424e-05,pheasant,0,comprehension-understood,0.0
7925,8.030135948150929e-05,phase,0,comprehension-understood,0.0
7924,8.096748346963736e-05,pharmacy,0,comprehension-understood,0.0
7923,8.134966534774495e-05,pharmacist,0,comprehension-understood,0.0
7922,8.120719449864123e-05,pharaoh,0,comprehension-understood,0.0
7921,8.124199391605152e-05,phantom,0,comprehension-understood,0.0
7920,8.101669664857556e-05,pew,0,comprehension-understood,0.0
7919,8.051307601538506e-05,petty,0,comprehension-understood,0.0
7948,8.297849638909579e-05,physically,0,comprehension-understood,0.0
7950,8.641123469091775e-05,physicist,0,comprehension-understood,0.0
7917,8.008381383978598e-05,petroleum,0,comprehension-understood,0.0
3,7.795856351669822e-05,abandon,0,comprehension-understood,0.0
7980,8.053986558741852e-05,pigeon,0,comprehension-understood,0.0
1526,8.061522464925546e-05,campsite,0,comprehension-understood,0.0
7976,8.426281652667401e-05,pierced,0,comprehension-understood,0.0
7974,8.006736845083853e-05,pier,0,comprehension-understood,0.0
1531,8.04396768254149e-05,canal,0,comprehension-understood,0.0
7969,8.050764663832801e-05,pictures,0,comprehension-understood,0.0
12205,7.930123295466216e-05,zesty,0,comprehension-understood,0.0
7967,7.967848345749136e-05,picnic,0,comprehension-understood,0.0
7966,8.067095816306888e-05,picky,0,comprehension-understood,0.0
7964,7.929355543613742e-05,pickup,0,comprehension-understood,0.0
7963,7.960697338481491e-05,pickles,0,comprehension-understood,0.0
7962,7.976221998533928e-05,pickle,0,comprehension-understood,0.0
7961,8.059554724027185e-05,picket,0,comprehension-understood,0.0
7960,8.22897351895276e-05,pickax,0,comprehension-understood,0.0
7959,8.053960042300877e-05,pick,0,comprehension-understood,0.0
7958,8.133993700874676e-05,piccolo,0,comprehension-understood,0.0
1533,8.062869813450859e-05,cancel,0,comprehension-understood,0.0
7956,8.161065340625758e-05,pianist,0,comprehension-understood,0.0
7954,8.058066804844887e-05,physique,0,comprehension-understood,0.0
7918,8.103196929806491e-05,pets,0,comprehension-understood,0.0
12208,8.164834108537768e-05,zipper,0,comprehension-understood,0.0
8115,8.131011232716236e-05,poach,0,comprehension-understood,0.0
7886,8.31626119926556e-05,persist,0,comprehension-understood,0.0
7883,8.155219060137212e-05,perplexed,0,comprehension-understood,0.0
7882,8.117267843663737e-05,perpetual,0,comprehension-understood,0.0
7881,8.032949096515016e-05,perpendicular,0,comprehension-understood,0.0
7880,8.052907129374635e-05,peroxide,0,comprehension-understood,0.0
7879,8.103610190923252e-05,permitted,0,comprehension-understood,0.0
1551,8.050059293774829e-05,cans,0,comprehension-understood,0.0
7877,8.317108277325301e-05,permissive,0,comprehension-understood,0.0
1553,7.913996802335176e-05,cantaloupe,0,comprehension-understood,0.0
7872,7.885414227940176e-05,perjury,0,comprehension-understood,0.0
7871,8.095708167289e-05,perish,0,comprehension-understood,0.0
7870,8.222479889579112e-05,periscope,0,comprehension-understood,0.0
7869,8.131503383068573e-05,periods,0,comprehension-understood,0.0
7868,8.108331233966278e-05,periodic,0,comprehension-understood,0.0
7865,8.251804255047254e-05,peril,0,comprehension-understood,0.0
12215,8.08579585008574e-05,zoom,0,comprehension-understood,0.0
12216,8.003391330025042e-05,zucchini,0,comprehension-understood,0.0
7862,8.011867329115595e-05,performer,0,comprehension-understood,0.0
1556,8.01693397936224e-05,canvass,0,comprehension-understood,0.0
7860,8.154559026265973e-05,perform,0,comprehension-understood,0.0
7859,8.189270554663351e-05,perfectionist,0,comprehension-understood,0.0
1558,7.957844177449832e-05,cap,0,comprehension-understood,0.0
7887,8.240099699448035e-05,persistence,0,comprehension-understood,0.0
12209,8.066738966159435e-05,zit,0,comprehension-understood,0.0
7888,8.266247918249971e-05,persistent,0,comprehension-understood,0.0
7915,8.180487794209735e-05,petrified,0,comprehension-understood,0.0
7914,8.064776929343466e-05,petite,0,comprehension-understood,0.0
7913,7.917782111901015e-05,petals,0,comprehension-understood,0.0
7912,7.935674855163752e-05,petal,0,comprehension-understood,0.0
1546,8.178593364006979e-05,cannibal,0,comprehension-understood,0.0
7909,8.198221417428321e-05,pester,0,comprehension-understood,0.0
7908,8.12875196629346e-05,pest,0,comprehension-understood,0.0
7907,8.110599484143788e-05,pessimistic,0,comprehension-understood,0.0
7906,8.106859453013346e-05,pessimist,0,comprehension-understood,0.0
12211,8.130830365293071e-05,zombie,0,comprehension-understood,0.0
7905,8.115213581250438e-05,pessimism,0,comprehension-understood,0.0
12212,8.160652940324684e-05,zombies,0,comprehension-understood,0.0
7904,8.029629974463831e-05,pesky,0,comprehension-understood,0.0
7903,8.16855672522222e-05,perverted,0,comprehension-understood,0.0
7902,8.05312122735631e-05,pervert,0,comprehension-understood,0.0
7901,8.141631684169866e-05,perverse,0,comprehension-understood,0.0
7899,8.05070596565629e-05,pertinent,0,comprehension-understood,0.0
7898,8.43801336052531e-05,persuasive,0,comprehension-understood,0.0
7897,8.074855305181134e-05,persuade,0,comprehension-understood,0.0
7896,7.932190380993676e-05,perspire,0,comprehension-understood,0.0
7895,7.919174992456583e-05,perspiration,0,comprehension-understood,0.0
1547,8.015639708416768e-05,cannon,0,comprehension-understood,0.0
7893,8.135974326983761e-05,personnel,0,comprehension-understood,0.0
1549,8.036716638845938e-05,canoe,0,comprehension-understood,0.0
7890,8.212448391726027e-05,persona,0,comprehension-understood,0.0
1550,8.144434540667416e-05,canon,0,comprehension-understood,0.0
7981,7.939730981947727e-05,piggy,0,comprehension-understood,0.0
7982,7.959419069337718e-05,piglet,0,comprehension-understood,0.0
12204,7.905745442766657e-05,zest,0,comprehension-understood,0.0
1492,8.22653034292996e-05,caffeine,0,comprehension-understood,0.0
6,7.898767171071866e-05,abdicate,0,comprehension-understood,0.0
8077,8.067126369677762e-05,player,0,comprehension-understood,0.0
12199,8.036537855564398e-05,zebra,0,comprehension-understood,0.0
8073,8.349019083443551e-05,plausible,0,comprehension-understood,0.0
8072,7.805459878335719e-05,platypus,0,comprehension-understood,0.0
5,8.264116157888915e-05,abbreviation,0,comprehension-understood,0.0
8070,8.081229744119834e-05,platoon,0,comprehension-understood,0.0
8068,8.09644523520723e-05,platinum,0,comprehension-understood,0.0
8067,8.143466205757354e-05,platform,0,comprehension-understood,0.0
8066,7.963809031736962e-05,plates,0,comprehension-understood,0.0
8062,7.872859497104264e-05,plaster,0,comprehension-understood,0.0
8061,7.970107556504581e-05,plasma,0,comprehension-understood,0.0
1498,8.07578194043976e-05,calamari,0,comprehension-understood,0.0
1499,8.121183416423662e-05,calamity,0,comprehension-understood,0.0
1501,8.195754868598045e-05,calculate,0,comprehension-understood,0.0
1502,8.031171157278615e-05,calculation,0,comprehension-understood,0.0
8052,8.165556207010651e-05,plank,0,comprehension-understood,0.0
8051,8.005727376695409e-05,planets,0,comprehension-understood,0.0
8080,8.12038874095504e-05,playing,0,comprehension-understood,0.0
8082,7.965448728709821e-05,plaything,0,comprehension-understood,0.0
7984,8.063457742574788e-05,pigs,0,comprehension-understood,0.0
8083,7.957419914425504e-05,plaza,0,comprehension-understood,0.0
8112,7.993909064127067e-05,plush,0,comprehension-understood,0.0
12195,8.126665335043128e-05,yuppie,0,comprehension-understood,0.0
8110,8.16341447894473e-05,plural,0,comprehension-understood,0.0
8109,8.00242374448465e-05,plunger,0,comprehension-understood,0.0
8108,8.005539447730784e-05,plunge,0,comprehension-understood,0.0
8107,8.050077264736657e-05,plump,0,comprehension-understood,0.0
8106,7.963619555603796e-05,plumbing,0,comprehension-understood,0.0
8105,8.000322459703746e-05,plumber,0,comprehension-understood,0.0
8104,7.905040528502716e-05,plumb,0,comprehension-understood,0.0
12196,8.248909237707646e-05,zap,0,comprehension-understood,0.0
8101,7.992887359377784e-05,pluck,0,comprehension-understood,0.0
8100,8.054205736432526e-05,plow,0,comprehension-understood,0.0
12197,8.11243937254431e-05,zeal,0,comprehension-understood,0.0
8097,8.189617172054923e-05,pliers,0,comprehension-understood,0.0
8096,8.103988388617315e-05,pliable,0,comprehension-understood,0.0
8095,8.121279955576122e-05,plethora,0,comprehension-understood,0.0
1485,8.18967931672435e-05,caboose,0,comprehension-understood,0.0
8092,8.026089045268704e-05,pledge,0,comprehension-understood,0.0
1487,7.970072211472042e-05,cactus,0,comprehension-understood,0.0
1490,8.17553116598206e-05,cafe,0,comprehension-understood,0.0
1491,8.202578648070396e-05,cafeteria,0,comprehension-understood,0.0
8085,7.744992275081183e-05,plead,0,comprehension-understood,0.0
1504,8.074551781784703e-05,calculus,0,comprehension-understood,0.0
1505,8.189446450395663e-05,calendar,0,comprehension-understood,0.0
8046,8.066661665818669e-05,plains,0,comprehension-understood,0.0
8014,8.100567936698923e-05,pious,0,comprehension-understood,0.0
8013,8.061511781602709e-05,pioneer,0,comprehension-understood,0.0
8012,8.04684315557575e-05,pint,0,comprehension-understood,0.0
8011,8.166726167668888e-05,pins,0,comprehension-understood,0.0
8010,8.302253395288412e-05,pinpoint,0,comprehension-understood,0.0
8009,8.102343764557358e-05,pinnacle,0,comprehension-understood,0.0
1517,8.259798157614848e-05,came,0,comprehension-understood,0.0
8006,8.360336742549317e-05,ping,0,comprehension-understood,0.0
8005,7.911155437179396e-05,pineapple,0,comprehension-understood,0.0
8004,8.088075309825689e-05,pine,0,comprehension-understood,0.0
1520,7.985355410531653e-05,camouflage,0,comprehension-understood,0.0
8002,8.142760038063017e-05,pinball,0,comprehension-understood,0.0
1521,8.034139599559033e-05,camp,0,comprehension-understood,0.0
8000,8.051598350477266e-05,pimples,0,comprehension-understood,0.0
7999,8.059932966202964e-05,pimple,0,comprehension-understood,0.0
1522,8.118410333403081e-05,campaign,0,comprehension-understood,0.0
1523,8.058669903550604e-05,camper,0,comprehension-understood,0.0
7994,8.044308998234429e-05,pillar,0,comprehension-understood,0.0
7993,8.187307893407035e-05,pillage,0,comprehension-understood,0.0
7992,8.106786398908544e-05,pill,0,comprehension-understood,0.0
7991,8.081732766122217e-05,pilgrimage,0,comprehension-understood,0.0
7990,8.136816777411537e-05,pilgrim,0,comprehension-understood,0.0
7989,8.075770162184926e-05,piles,0,comprehension-understood,0.0
1524,8.091571463927302e-05,campfire,0,comprehension-understood,0.0
7986,8.13834440171434e-05,pike,0,comprehension-understood,0.0
1515,7.971989333699874e-05,calorie,0,comprehension-understood,0.0
8016,7.979165968207929e-05,pipes,0,comprehension-understood,0.0
8017,8.059085535006573e-05,piracy,0,comprehension-understood,0.0
1511,8.134883106396312e-05,callous,0,comprehension-understood,0.0
1506,8.175561774501506e-05,calender,0,comprehension-understood,0.0
1507,7.98283327350833e-05,calf,0,comprehension-understood,0.0
8043,8.114832102487315e-05,plaice,0,comprehension-understood,0.0
8042,8.144163038801194e-05,plague,0,comprehension-understood,0.0
8041,8.072194311842266e-05,placid,0,comprehension-understood,0.0
8038,8.223414424142916e-05,placement,0,comprehension-understood,0.0
1510,8.211974476362655e-05,calling,0,comprehension-understood,0.0
12201,8.049281749608652e-05,zenith,0,comprehension-understood,0.0
8034,8.154162833972504e-05,pivot,0,comprehension-understood,0.0
8032,8.209302803464293e-05,pituitary,0,comprehension-understood,0.0
8031,8.192350101221154e-05,pitiful,0,comprehension-understood,0.0
8030,8.054803972100585e-05,pitchfork,0,comprehension-understood,0.0
8029,7.967304070736232e-05,pitcher,0,comprehension-understood,0.0
1513,7.997815631844591e-05,calming,0,comprehension-understood,0.0
4,8.136470548675107e-05,abbey,0,comprehension-understood,0.0
8024,7.977793998808104e-05,pistachio,0,comprehension-understood,0.0
8020,8.068193384350614e-05,pirates,0,comprehension-understood,0.0
1514,8.116972216259778e-05,calmness,0,comprehension-understood,0.0
8384,7.981998831938457e-05,producer,0,comprehension-understood,0.0
12175,8.006007827056675e-05,yogurt,0,comprehension-understood,0.0
1387,8.097041439364424e-05,bug,0,comprehension-understood,0.0
1266,8.044781245399088e-05,brandy,0,comprehension-understood,0.0
1267,8.123565267489699e-05,brash,0,comprehension-understood,0.0
1268,8.168737097936496e-05,brass,0,comprehension-understood,0.0
8745,8.470560593591547e-05,recap,0,comprehension-understood,0.0
1270,7.929549755972601e-05,bratty,0,comprehension-understood,0.0
8743,7.945370243578448e-05,rebuke,0,comprehension-understood,0.0
8742,8.086401584503853e-05,rebuild,0,comprehension-understood,0.0
8741,7.988750050701473e-05,reboot,0,comprehension-understood,0.0
8740,8.068438396388714e-05,rebirth,0,comprehension-understood,0.0
8739,8.05098709906288e-05,rebellious,0,comprehension-understood,0.0
1271,8.069764728393406e-05,bravado,0,comprehension-understood,0.0
8736,8.911614311497906e-05,reassure,0,comprehension-understood,0.0
1272,8.077311500990009e-05,brave,0,comprehension-understood,0.0
1274,8.125732707863688e-05,bravo,0,comprehension-understood,0.0
8732,8.117383522741942e-05,rearrange,0,comprehension-understood,0.0
8731,8.053999290553653e-05,rear,0,comprehension-understood,0.0
8730,8.154088022847818e-05,reappear,0,comprehension-understood,0.0
8729,8.080627384196475e-05,reaper,0,comprehension-understood,0.0
8728,8.136971562687337e-05,reap,0,comprehension-understood,0.0
8727,8.030012029883284e-05,realtor,0,comprehension-understood,0.0
8726,8.176425365085425e-05,realm,0,comprehension-understood,0.0
1275,8.022248027115155e-05,brawl,0,comprehension-understood,0.0
1280,8.300455361604299e-05,breadth,0,comprehension-understood,0.0
8721,8.599577545605948e-05,realistic,0,comprehension-understood,0.0
8720,8.672557797427955e-05,realist,0,comprehension-understood,0.0
8750,8.207594200453727e-05,recent,0,comprehension-understood,0.0
8753,7.922806612902474e-05,receptionist,0,comprehension-understood,0.0
8777,8.029780654327857e-05,recreation,0,comprehension-understood,0.0
8776,8.031291409343625e-05,recovery,0,comprehension-understood,0.0
8775,8.173088498321818e-05,recover,0,comprehension-understood,0.0
8774,8.156445611834311e-05,records,0,comprehension-understood,0.0
8772,8.103785629651619e-05,recorder,0,comprehension-understood,0.0
8771,8.140655724369918e-05,record,0,comprehension-understood,0.0
8770,8.800922717275059e-05,reconcile,0,comprehension-understood,0.0
8769,8.481560498601035e-05,recommendation,0,comprehension-understood,0.0
1254,8.0690337197273e-05,braggart,0,comprehension-understood,0.0
1255,8.170822336938988e-05,braid,0,comprehension-understood,0.0
8765,8.108457927679637e-05,reclusive,0,comprehension-understood,0.0
12156,8.218402640353201e-05,year,0,comprehension-understood,0.0
8764,8.09979320570659e-05,recluse,0,comprehension-understood,0.0
12157,8.137106421505241e-05,yearly,0,comprehension-understood,0.0
29,8.387803981039409e-05,absolutely,0,comprehension-understood,0.0
1262,8.045911690149846e-05,bran,0,comprehension-understood,0.0
8761,9.324259695651907e-05,reckon,0,comprehension-understood,0.0
8760,8.1482099804575e-05,reckless,0,comprehension-understood,0.0
12159,7.997896781425441e-05,yearning,0,comprehension-understood,0.0
8759,8.372393138148176e-05,recite,0,comprehension-understood,0.0
1263,8.085402534595279e-05,branch,0,comprehension-understood,0.0
1264,8.131626338908615e-05,branches,0,comprehension-understood,0.0
8755,8.039209088903966e-05,recession,0,comprehension-understood,0.0
8754,8.32777506630222e-05,recess,0,comprehension-understood,0.0
1283,8.172809563801479e-05,breakdown,0,comprehension-understood,0.0
1285,8.219214310660364e-05,breaker,0,comprehension-understood,0.0
1386,8.005514067954304e-05,buffet,0,comprehension-understood,0.0
1296,8.076580841923198e-05,breed,0,comprehension-understood,0.0
8681,8.189278193103166e-05,rapture,0,comprehension-understood,0.0
8680,8.205966790446845e-05,rapper,0,comprehension-understood,0.0
28,8.574436613896661e-05,absolute,0,comprehension-understood,0.0
8678,8.12403573031333e-05,rapidly,0,comprehension-understood,0.0
1299,8.078774111640384e-05,breezeway,0,comprehension-understood,0.0
8673,8.020801186306519e-05,ransom,0,comprehension-understood,0.0
8672,8.059979844427331e-05,ranking,0,comprehension-understood,0.0
1300,8.116559133582273e-05,breezy,0,comprehension-understood,0.0
8670,7.959058651508543e-05,ranger,0,comprehension-understood,0.0
8669,8.022493474083727e-05,range,0,comprehension-understood,0.0
8668,8.219188118832448e-05,rang,0,comprehension-understood,0.0
8666,8.007231654227509e-05,rancid,0,comprehension-understood,0.0
8665,8.03557650755642e-05,ranch,0,comprehension-understood,0.0
8663,8.053200104001305e-05,rampage,0,comprehension-understood,0.0
8662,8.197684308034755e-05,ramp,0,comprehension-understood,0.0
8661,8.201187062653586e-05,ramen,0,comprehension-understood,0.0
8660,7.924465288443363e-05,ramble,0,comprehension-understood,0.0
8658,8.190520827642971e-05,rally,0,comprehension-understood,0.0
8657,8.16642499831197e-05,rake,0,comprehension-understood,0.0
8656,7.831078554855981e-05,raisins,0,comprehension-understood,0.0
8655,7.928047238975927e-05,raising,0,comprehension-understood,0.0
8654,7.850750566530893e-05,raisin,0,comprehension-understood,0.0
1297,8.085380439045227e-05,breeding,0,comprehension-understood,0.0
8715,8.743843916547636e-05,readiness,0,comprehension-understood,0.0
8685,8.122831481223226e-05,rarity,0,comprehension-understood,0.0
1287,8.128074413932138e-05,breaking,0,comprehension-understood,0.0
1288,8.062802786108917e-05,breakup,0,comprehension-understood,0.0
8712,8.350651278191512e-05,reactive,0,comprehension-understood,0.0
8711,8.403749769705319e-05,reaction,0,comprehension-understood,0.0
8708,8.106420327547772e-05,razor,0,comprehension-understood,0.0
8707,8.02877575489932e-05,rays,0,comprehension-understood,0.0
8706,8.057055250153283e-05,ray,0,comprehension-understood,0.0
1290,7.909518219292798e-05,breastfeeding,0,comprehension-understood,0.0
8704,8.024144845289634e-05,ravine,0,comprehension-understood,0.0
8700,8.171843056148694e-05,raucous,0,comprehension-understood,0.0
8699,7.95921140296808e-05,rattle,0,comprehension-understood,0.0
8698,8.186303222731242e-05,rats,0,comprehension-understood,0.0
8697,0.00010591981551649117,rationalize,0,comprehension-understood,0.0
8695,7.897635512188356e-05,ratio,0,comprehension-understood,0.0
8694,8.13007085055818e-05,rating,0,comprehension-understood,0.0
8693,8.060091876745447e-05,rather,0,comprehension-understood,0.0
1291,8.13852188601657e-05,breasts,0,comprehension-understood,0.0
8691,8.198019523292348e-05,ratchet,0,comprehension-understood,0.0
8689,7.916381913762551e-05,raspberry,0,comprehension-understood,0.0
8688,7.923587364570993e-05,raspberries,0,comprehension-understood,0.0
1295,8.135150808210635e-05,breathless,0,comprehension-understood,0.0
8778,8.114097534558651e-05,recruit,0,comprehension-understood,0.0
8779,8.134551265656519e-05,rectangle,0,comprehension-understood,0.0
8780,8.120450753788824e-05,rectangular,0,comprehension-understood,0.0
8880,8.521464630997391e-05,remark,0,comprehension-understood,0.0
8878,7.989341345113526e-05,remaining,0,comprehension-understood,0.0
8877,7.901335373039687e-05,remainder,0,comprehension-understood,0.0
8876,8.096328251563994e-05,remain,0,comprehension-understood,0.0
8875,8.046021385534629e-05,rely,0,comprehension-understood,0.0
8874,8.154809627050228e-05,reluctant,0,comprehension-understood,0.0
8872,8.156259811408504e-05,relish,0,comprehension-understood,0.0
8871,8.023396758513e-05,relinquish,0,comprehension-understood,0.0
1213,8.087018580188243e-05,bothered,0,comprehension-understood,0.0
1214,8.064150977010996e-05,bothersome,0,comprehension-understood,0.0
8868,8.098266515467506e-05,relieve,0,comprehension-understood,0.0
8866,8.042865232505101e-05,reliant,0,comprehension-understood,0.0
12150,7.957409256771575e-05,yank,0,comprehension-understood,0.0
1216,8.006935327131885e-05,bottles,0,comprehension-understood,0.0
8864,8.136970374844382e-05,relevant,0,comprehension-understood,0.0
8863,8.182556405718399e-05,relentless,0,comprehension-understood,0.0
1218,8.011974577608448e-05,bought,0,comprehension-understood,0.0
1219,8.18936992825861e-05,bouillon,0,comprehension-understood,0.0
1220,7.965880920738695e-05,boulder,0,comprehension-understood,0.0
1221,8.174517498905889e-05,boulevard,0,comprehension-understood,0.0
9852,8.092717322262938e-05,slip,0,comprehension-understood,0.0
1224,7.950594243383908e-05,bouncy,0,comprehension-understood,0.0
1225,8.195940655943809e-05,bound,0,comprehension-understood,0.0
1226,8.128267002710446e-05,boundaries,0,comprehension-understood,0.0
1227,8.05249967552624e-05,boundary,0,comprehension-understood,0.0
8850,8.217952971329086e-05,relation,0,comprehension-understood,0.0
8881,8.356456582728417e-05,remarkable,0,comprehension-understood,0.0
1253,8.096946432550394e-05,brag,0,comprehension-understood,0.0
8882,8.167676728955972e-05,remedy,0,comprehension-understood,0.0
1209,8.035848622472932e-05,bossy,0,comprehension-understood,0.0
8910,8.051858321854504e-05,replace,0,comprehension-understood,0.0
8909,8.111097628811651e-05,repetitive,0,comprehension-understood,0.0
8908,8.37242692762233e-05,repetition,0,comprehension-understood,0.0
8907,8.458052192656561e-05,repentance,0,comprehension-understood,0.0
8906,8.413545157119006e-05,repent,0,comprehension-understood,0.0
8905,7.75312130174352e-05,repel,0,comprehension-understood,0.0
8903,8.088220263857507e-05,repairman,0,comprehension-understood,0.0
12148,7.963139772355202e-05,yak,0,comprehension-understood,0.0
12149,7.879464278631306e-05,yam,0,comprehension-understood,0.0
8899,7.941299803241549e-05,renounce,0,comprehension-understood,0.0
8898,8.34995558377437e-05,renewal,0,comprehension-understood,0.0
8897,8.210470133239034e-05,renew,0,comprehension-understood,0.0
8896,8.063729150924018e-05,renegade,0,comprehension-understood,0.0
8894,7.950691434511134e-05,remover,0,comprehension-understood,0.0
8893,8.070624406942206e-05,removed,0,comprehension-understood,0.0
1211,8.203255428721318e-05,both,0,comprehension-understood,0.0
8891,8.023713807399978e-05,removal,0,comprehension-understood,0.0
8889,8.080282249360034e-05,remote,0,comprehension-understood,0.0
8888,8.378451151124773e-05,remorse,0,comprehension-understood,0.0
8887,8.642975772472882e-05,reminiscence,0,comprehension-understood,0.0
8886,8.502093552897095e-05,reminder,0,comprehension-understood,0.0
8885,8.626043688363013e-05,remind,0,comprehension-understood,0.0
8884,8.433385665724837e-05,remembrance,0,comprehension-understood,0.0
1230,7.863392008403467e-05,bouquet,0,comprehension-understood,0.0
1231,8.011277366391017e-05,bourbon,0,comprehension-understood,0.0
8846,8.069692406357231e-05,rejection,0,comprehension-understood,0.0
1232,8.128624260799147e-05,bovine,0,comprehension-understood,0.0
8809,8.176392551868045e-05,reflex,0,comprehension-understood,0.0
8808,8.572447344943674e-05,reflective,0,comprehension-understood,0.0
8807,8.470023720283336e-05,reflection,0,comprehension-understood,0.0
12154,8.213541398979229e-05,yawn,0,comprehension-understood,0.0
1243,8.017660508197308e-05,boxing,0,comprehension-understood,0.0
8803,9.314666847696022e-05,reference,0,comprehension-understood,0.0
8802,8.052608485381639e-05,referee,0,comprehension-understood,0.0
8801,9.042131552091227e-05,refer,0,comprehension-understood,0.0
1249,8.073590040219245e-05,brace,0,comprehension-understood,0.0
8799,8.040661128679155e-05,reef,0,comprehension-understood,0.0
1250,8.021655235698011e-05,bracelet,0,comprehension-understood,0.0
8797,8.07891715503238e-05,redwood,0,comprehension-understood,0.0
8796,8.071817673785834e-05,redundant,0,comprehension-understood,0.0
8795,8.16858813730327e-05,reduction,0,comprehension-understood,0.0
1251,8.141006996689662e-05,braces,0,comprehension-understood,0.0
8792,8.0858899770759e-05,redo,0,comprehension-understood,0.0
8789,8.031133981858725e-05,redhead,0,comprehension-understood,0.0
8787,8.19863316745464e-05,redemption,0,comprehension-understood,0.0
8785,7.985447828027649e-05,reddish,0,comprehension-understood,0.0
8784,8.047761113990104e-05,redden,0,comprehension-understood,0.0
1252,8.149968666096031e-05,bracket,0,comprehension-understood,0.0
8782,8.069508833572976e-05,recycling,0,comprehension-understood,0.0
8810,8.245113022855839e-05,reform,0,comprehension-understood,0.0
8811,8.067396120767505e-05,refrain,0,comprehension-understood,0.0
8812,7.942119046703378e-05,refresh,0,comprehension-understood,0.0
8829,9.251107495781117e-05,registered,0,comprehension-understood,0.0
8843,8.179616879819549e-05,reinforcement,0,comprehension-understood,0.0
8842,8.126761740202206e-05,reindeer,0,comprehension-understood,0.0
8841,8.181629643263089e-05,reincarnation,0,comprehension-understood,0.0
8840,8.032523045978284e-05,reimburse,0,comprehension-understood,0.0
8839,8.134794776914885e-05,reign,0,comprehension-understood,0.0
8838,8.11054366470338e-05,rehearse,0,comprehension-understood,0.0
8836,8.054252678781885e-05,rehab,0,comprehension-understood,0.0
8833,8.159785190037434e-05,regulate,0,comprehension-understood,0.0
1237,8.06049069867632e-05,bowling,0,comprehension-understood,0.0
1238,7.951109318888824e-05,bowls,0,comprehension-understood,0.0
8830,8.484702131212739e-05,regret,0,comprehension-understood,0.0
8828,9.276565678424788e-05,register,0,comprehension-understood,0.0
8827,8.185973775372914e-05,regional,0,comprehension-understood,0.0
8825,8.127838969086622e-05,regime,0,comprehension-understood,0.0
8824,8.187829395074502e-05,regardless,0,comprehension-understood,0.0
8823,8.159976823194536e-05,regarding,0,comprehension-understood,0.0
12153,8.078808203055806e-05,yarn,0,comprehension-understood,0.0
1240,8.085850727218498e-05,boxer,0,comprehension-understood,0.0
1241,8.108058452898688e-05,boxers,0,comprehension-understood,0.0
8818,8.022072408970832e-05,refusal,0,comprehension-understood,0.0
8816,8.039659490353444e-05,refuge,0,comprehension-understood,0.0
8815,8.020035510199911e-05,refrigerator,0,comprehension-understood,0.0
